"Region","Facility Number","Level of Care","Capacity","Facility Name","Address","City","Zip Code","County","Facility Mailing Address","Facility Mailing City","Facility Mailing Zip","Facility Phone Number","First Name Administrator","Last Name Administrator","Certification","DMH Licensed","Alzheimer's SCU","Entity Name","Definition"
"2","00683","SNF","90","MANOR, THE","2071 BARRON RD","POPLAR BLUFF","63901-1903","BUTLER","2071 BARRON RD","POPLAR BLUFF","63901-1903","(573) 686-1147","TAMMY","LOUGHARY","Medicare/Medicaid","false","false","POPLAR BLUFF NO 1, INC","PROFIT CORPORATION"
"2","01182","ALF","16","CEDARGATE HEALTH CARE CENTER","2350 KANELL BLVD","POPLAR BLUFF","63901-4036","BUTLER","2350 KANELL BLVD","POPLAR BLUFF","63901-4036","(573) 785-0188","SHERRIE","SMALL",,"false","false","CEDARGATE HEALTH CARE CENTER LLC","LIMITED LIABILITY COMPANY"
"2","01182","SNF","108","CEDARGATE HEALTH CARE CENTER","2350 KANELL BLVD","POPLAR BLUFF","63901-4036","BUTLER","2350 KANELL BLVD","POPLAR BLUFF","63901-4036","(573) 785-0188","SHERRIE","SMALL","Medicare/Medicaid","false","false","CEDARGATE HEALTH CARE CENTER LLC","LIMITED LIABILITY COMPANY"
"2","03002","RCF","20","PORTIA'S RESIDENTIAL CARE","307 NORTH BROADWAY","POPLAR BLUFF","63901-5103","BUTLER","307 N  BROADWAY","POPLAR BLUFF","63901-5103","(573) 686-3446","STEVEN","SWITZER",,"true","false","PORTIA'S RCF, LLC","LIMITED LIABILITY COMPANY"
"2","08512","SNF","132","WESTWOOD HILLS HEALTH & REHABILITATION CENTER","3100 WARRIOR LANE","POPLAR BLUFF","63901-8686","BUTLER","3100 WARRIOR LANE","POPLAR BLUFF","63901-8686","(573) 785-0851","JOETTA","MARTIN","Medicare/Medicaid","false","false","HELIA HEALTHCARE OF POPLAR BLUFF, LLC","LIMITED LIABILITY COMPANY"
"2","16013","SNF","83","ASPIRE SENIOR LIVING POPLAR BLUFF","3001 MAY ST","POPLAR BLUFF","63901-1942","BUTLER","3001 MAY ST","POPLAR BLUFF","63901-1942","(573) 686-6999","TARA","TRAMEL","Medicare/Medicaid","false","false","ASPIRE SENIOR LIVING POPLAR BLUFF LLC","LIMITED LIABILITY COMPANY"
"2","16751","RCF*","45","WHISPERING OAKS RCF II, LLC","203 NORTH B ST","POPLAR BLUFF","63901-5413","BUTLER","203 NORTH B ST","POPLAR BLUFF","63901-5413","(573) 686-4490","EVELYN","JONES",,"true","false","WHISPERING OAKS RCF II LLC","LIMITED LIABILITY COMPANY"
"2","18157","RCF*","36","OAKDALE CARE CENTER","2702 DEBBIE LN","POPLAR BLUFF","63901-2650","BUTLER","2702 DEBBIE LN","POPLAR BLUFF","63901-2650","(573) 686-5242","MISTY","ULMER",,"true","false","PALLADIAN SENIOR CARE OF POPLAR BLUFF, LLC","LIMITED LIABILITY COMPANY"
"2","18157","SNF","70","OAKDALE CARE CENTER","2702 DEBBIE LN","POPLAR BLUFF","63901-2650","BUTLER","2702 DEBBIE LN","POPLAR BLUFF","63901-2650","(573) 686-5242","MISTY","ULMER","Medicare/Medicaid","false","false","PALLADIAN SENIOR CARE OF POPLAR BLUFF, LLC","LIMITED LIABILITY COMPANY"
"2","18157","ALF","60","OAKDALE CARE CENTER","2702 DEBBIE LN","POPLAR BLUFF","63901-2650","BUTLER","2702 DEBBIE LN","POPLAR BLUFF","63901-2650","(573) 686-5242","MISTY","ULMER",,"false","false","PALLADIAN SENIOR CARE OF POPLAR BLUFF, LLC","LIMITED LIABILITY COMPANY"
"2","20291","ALF**","42","RIVER MIST ASSISTED LIVING","2050 WEST MAUD","POPLAR BLUFF","63901-4000","BUTLER","2050 WEST MAUD","POPLAR BLUFF","63901-4000","(573) 686-2833","PAYTON","HUTCHISON",,"false","false","POPLAR BLUFF RESIDENTIAL, LLC","LIMITED LIABILITY COMPANY"
"2","20386","RCF*","12","SWIFT CREEK RESIDENTIAL CARE CENTER","1673 HIGHWAY 53","POPLAR BLUFF","63901-4132","BUTLER","1673 HIGHWAY 53","POPLAR BLUFF","63901-4132","(573) 776-6051","MELISSA","HALBMAIER",,"true","false","JRRO, INC","PROFIT CORPORATION"
"2","20739","RCF*","20","SWITZER RESIDENTIAL CARE","3260 MYSTIC LANE","POPLAR BLUFF","63901-3067","BUTLER","3260 MYSTIC LANE","POPLAR BLUFF","63901-3067","(573) 785-9399","EVELYN","JONES",,"true","false","SWITZER RCF, LLC","LIMITED LIABILITY COMPANY"
"2","21093","RCF","20","OWEN ACRES RESIDENTIAL CARE FACILITY","614 COUNTY ROAD 466","POPLAR BLUFF","63901-2964","BUTLER","614 COUNTY RD 466","POPLAR BLUFF","63901-2964","(573) 778-0497","KRISTIN","SWITZER",,"true","false","OWEN ACRES, LLC","LIMITED LIABILITY COMPANY"
"2","32690","ALF","15","NEW HOPE ASSISTED LIVING LLC","328 NORTH NEW HOPE DRIVE","POPLAR BLUFF","63901-4819","BUTLER","328 NORTH NEW HOPE DR","POPLAR BLUFF","63901-4819","(573) 300-4877","JACOB","HOGG",,"false","false","NEW HOPE ASSISTED LIVING LLC","LIMITED LIABILITY COMPANY"
"4","02957","SNF","83","GOLDEN AGE NURSING HOME","12498 SE HWY 116","BRAYMER","64624-9107","CALDWELL","12498 SE HWY 116","BRAYMER","64624-9107","(660) 645-2243","TAMMY","MURDOCK","Medicare/Medicaid","false","false","GOLDEN AGE NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"4","03315","SNF","90","HILL CREST MANOR","801 SOUTH COLBY","HAMILTON","64644-8287","CALDWELL","801 SOUTH COLBY","HAMILTON","64644-8287","(816) 583-2119","TYLER","O'NEAL","Medicare/Medicaid","false","false","HAMILTON #1, INC","PROFIT CORPORATION"
"4","03315","RCF","24","HILL CREST MANOR","801 SOUTH COLBY","HAMILTON","64644-8287","CALDWELL","801 SOUTH COLBY","HAMILTON","64644-8287","(816) 583-2119","TYLER","O'NEAL",,"false","false","HAMILTON #1, INC","PROFIT CORPORATION"
"6","02725","SNF","52","FULTON MANOR CARE CENTER","520 MANOR DR","FULTON","65251-2429","CALLAWAY","520 MANOR DR","FULTON","65251-2429","(573) 642-6834","REBECCA","BAKER-BEY","Medicare/Medicaid","false","false","FULTON MANOR, INC","PROFIT CORPORATION"
"6","03492","SNF","100","FULTON NURSING & REHAB","1510 BLUFF ST","FULTON","65251-2345","CALLAWAY","1510 BLUFF ST","FULTON","65251-2345","(573) 642-0202","KAYLA","PRUITT","Medicare/Medicaid","false","true","N & R OF FULTON, INC","PROFIT CORPORATION"
"6","06730","SNF","60","RIVERVIEW NURSING CENTER","10303 STATE RD C","MOKANE","65059-1211","CALLAWAY","10303 STATE RD C","MOKANE","65059-1211","(573) 676-3136","JOSH","CROSS","Medicare/Medicaid","false","false","MOKANE #1, INC","PROFIT CORPORATION"
"6","18575","RCF","12","BRISTOL MANOR OF FULTON","750 SIGN PAINTER ROAD","FULTON","65251-2514","CALLAWAY","750 SIGN PAINTER RD","FULTON","65251-2514","(573) 642-7557","ROSHELL","MCBRIDE",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"6","18735","SNF","36","KINGDOM CARE SENIOR LIVING LLC","811 CENTER ST","FULTON","65251-1922","CALLAWAY","811 CENTER ST","FULTON","65251-1922","(573) 642-6646","CHANDA","GERARD","Medicare/Medicaid","false","false","KINGDOM CARE SENIOR LIVING, LLC","LIMITED LIABILITY COMPANY"
"6","18735","ALF","41","KINGDOM CARE SENIOR LIVING LLC","811 CENTER ST","FULTON","65251-1922","CALLAWAY","811 CENTER ST","FULTON","65251-1922","(573) 642-6646","CHANDA","GERARD",,"false","false","KINGDOM CARE SENIOR LIVING, LLC","LIMITED LIABILITY COMPANY"
"6","20783","ALF**","57","CHURCHILL TERRACE ASSISTED LIVING","120 HOSPITAL DR","FULTON","65251-2511","CALLAWAY","120 HOSPITAL DR","FULTON","65251-2511","(573) 642-5222","MACHELLE","LANDER",,"false","false","FULTON RESIDENTIAL, LLC","LIMITED LIABILITY COMPANY"
"6","23923","RCF","12","ASHBURY HEIGHTS OF FULTON","704 WEST CHESTNUT","FULTON","65251-1254","CALLAWAY","704 WEST CHESTNUT","FULTON","65251-1254","(573) 642-2015","MONICA","DAVID",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"6","27986","RCF","22","VALLEY PARK RETIREMENT CENTER","355 KAREN DR","HOLTS SUMMIT","65043-2519","CALLAWAY","355 KAREN DR","HOLTS SUMMIT","65043-2519","(573) 896-0208","JENNIFER","OTTO",,"false","false","PCH MANAGEMENT, LLC","LIMITED LIABILITY COMPANY"
"6","29982","RCF","19","VALLEY PARK NORTH","2631 FAIRWAY DR","FULTON","65251-3936","CALLAWAY","2631 FAIRWAY DR","FULTON","65251-3936","(573) 592-4995","TAMMY","WILLIAMS",,"false","false","PCH MANAGEMENT, LLC","LIMITED LIABILITY COMPANY"
"6","30384","ALF**","100","TIMBERS ASSISTED LIVING, THE","239 KAREN DRIVE","HOLTS SUMMIT","65043-2522","CALLAWAY","239 KAREN DRIVE","HOLTS SUMMIT","65043-2522","(573) 415-0390","RYAN","DREWELL",,"false","true","THE TIMBERS ASSISTED LIVING LLC","LIMITED LIABILITY COMPANY"
"6","06116","SNF","94","OSAGE BEACH REHABILITATION AND HEALTH CARE CENTER","844 PASSOVER RD","OSAGE BEACH","65065-2834","CAMDEN","844 PASSOVER RD","OSAGE BEACH","65065-2834","(573) 348-2225","REED","BENTZINGER","Medicare/Medicaid","false","false","NHC HEALTHCARE-OSAGE BEACH, LLC","LIMITED LIABILITY COMPANY"
"6","06217","SNF","60","OZARK REHABILITATION & HEALTH CARE CENTER","1083 OZARK CARE DR","OSAGE BEACH","65065-3016","CAMDEN","PO BOX 270","OSAGE BEACH","65065-0270","(573) 348-1711","KIMBERELEY","LATHROP","Medicare/Medicaid","false","false","PETERSEN HEALTH OPERATIONS, LLC","LIMITED LIABILITY COMPANY"
"6","08688","SNF","82","CAMDENTON WINDSOR ESTATES","2042 N BUSINESS ROUTE 5","CAMDENTON","65020-2611","CAMDEN","2042 N BUSINESS ROUTE 5","CAMDENTON","65020-2611","(573) 346-5654","KELSEY","BOOTS","Medicare/Medicaid","false","false","N & R OF CAMDENTON, INC","PROFIT CORPORATION"
"6","17914","RCF","12","BRISTOL MANOR OF CAMDENTON","75 FOURTH ST","CAMDENTON","65020-6891","CAMDEN","75 FOURTH ST","CAMDENTON","65020-6891","(573) 346-6800","TIFFANY","CHAPMAN",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"6","30084","ALF","74","LAKE PARKE SENIOR LIVING","145 4TH ST","CAMDENTON","65020-7138","CAMDEN","145 4TH ST","CAMDENTON","65020-7138","(573) 745-0874","TRACY","BAUMGARTNER",,"false","false","CAMDEN PROJECTS, LLC","LIMITED LIABILITY COMPANY"
"6","30084","ALF**","22","LAKE PARKE SENIOR LIVING","145 4TH ST","CAMDENTON","65020-7138","CAMDEN","145 4TH ST","CAMDENTON","65020-7138","(573) 745-0874","TRACY","BAUMGARTNER",,"false","false","CAMDEN PROJECTS, LLC","LIMITED LIABILITY COMPANY"
"6","31536","ALF**","90","ARROWHEAD SENIOR LIVING COMMUNITY","6100 ARROWHEAD DRIVE","OSAGE BEACH","65065-2754","CAMDEN","6100 ARROWHEAD DRIVE","OSAGE BEACH","65065-2754","(573) 302-7111","JEFFERY","BASLER",,"false","true","ARROWHEAD RETIREMENT OPERATIONS, LLC","LIMITED LIABILITY COMPANY"
"6","31536","SNF","80","ARROWHEAD SENIOR LIVING COMMUNITY","6100 ARROWHEAD DRIVE","OSAGE BEACH","65065-2754","CAMDEN","6100 ARROWHEAD DRIVE","OSAGE BEACH","65065-2754","(573) 302-7111","JEFFERY","BASLER","Medicare/Medicaid","false","false","ARROWHEAD RETIREMENT OPERATIONS, LLC","LIMITED LIABILITY COMPANY"
"2","01023","SNF","102","HEARTLAND CARE AND REHABILITATION CENTER","2525 BOUTIN DR","CAPE GIRARDEAU","63701-8551","CAPE GIRARDEAU","2525 BOUTIN DR","CAPE GIRARDEAU","63701-8551","(573) 334-5225","MELISSA","WELKER","Medicare/Medicaid","false","true","CAPE GIRARDEAU #1, INC","PROFIT CORPORATION"
"2","01032","SNF","120","LIFE CARE CENTER OF CAPE GIRARDEAU","365 SOUTH BROADVIEW ST","CAPE GIRARDEAU","63703-5725","CAPE GIRARDEAU","365 SOUTH BROADVIEW ST","CAPE GIRARDEAU","63703-5725","(573) 335-2086","REBECCA","FRAZER","Medicare/Medicaid","false","false","CAPE GIRARDEAU OPERATIONS, LLC","LIMITED LIABILITY COMPANY"
"2","01386","SNF","75","CHATEAU GIRARDEAU","3120 INDEPENDENCE ST","CAPE GIRARDEAU","63703-5043","CAPE GIRARDEAU","3120 INDEPENDENCE ST","CAPE GIRARDEAU","63703-5043","(573) 651-8200","CHELSEA","REAGAN","Medicare/Medicaid","false","true","CAPE RETIREMENT COMMUNITY, INC","NOT FOR PROFIT CORPORATION"
"2","01386","ALF**","62","CHATEAU GIRARDEAU","3120 INDEPENDENCE ST","CAPE GIRARDEAU","63703-5043","CAPE GIRARDEAU","3120 INDEPENDENCE ST","CAPE GIRARDEAU","63703-5043","(573) 335-1281","CHELSIE","REAGAN",,"false","true","CAPE RETIREMENT COMMUNITY, INC","NOT FOR PROFIT CORPORATION"
"2","02662","RCF*","32","FREDERICK STREET MANOR","429 NORTH FREDERICK STREET","CAPE GIRARDEAU","63701-4834","CAPE GIRARDEAU","429 NORTH FREDERICK STREET","CAPE GIRARDEAU","63701-4834","(573) 334-2662","ANNAH","VOSHAGE",,"true","false","FREDERICK STREET MANOR, LLC","LIMITED LIABILITY COMPANY"
"2","03438","SNF","90","JACKSON MANOR","710 BROADRIDGE DR","JACKSON","63755-3042","CAPE GIRARDEAU","710 BROADRIDGE DR","JACKSON","63755-3042","(573) 243-3101","JENIFER","BROWN","Medicare/Medicaid","false","false","JACKSON MANOR HEALTHCARE, LLC","LIMITED LIABILITY COMPANY"
"2","03628","RCF*","48","MAPLE CREST MANOR","430 NORTH FREDERICK STREET","CAPE GIRARDEAU","63701-4835","CAPE GIRARDEAU","430 NORTH FREDERICK STREET","CAPE GIRARDEAU","63701-4835","(573) 334-2662","ANNAH","VOSHAGE",,"true","false","MAPLE CREST MANOR, LLC","LIMITED LIABILITY COMPANY"
"2","05130","ALF","56","BARNABAS ACRES","210 FRANKS LN","CAPE GIRARDEAU","63701-8439","CAPE GIRARDEAU","210 FRANKS LN","CAPE GIRARDEAU","63701-8439","(573) 270-8887","STEPHANIE","HUGHES",,"true","false","BARNABAS #3 LLC","LIMITED LIABILITY COMPANY"
"2","12751","ALF","56","FOUNTAINBLEAU LODGE","2001 NORTH KINGSHIGHWAY","CAPE GIRARDEAU","63701-2193","CAPE GIRARDEAU","2001 NORTH KINGSHIGHWAY","CAPE GIRARDEAU","63701-2193","(573) 335-1999","REGINA","KING",,"false","false","FOUNTAINBLEAU OF CAPE GIRARDEAU, INC","PROFIT CORPORATION"
"2","12751","SNF","33","FOUNTAINBLEAU LODGE","2001 NORTH KINGSHIGHWAY","CAPE GIRARDEAU","63701-2193","CAPE GIRARDEAU","2001 NORTH KINGSHIGHWAY","CAPE GIRARDEAU","63701-2193","(573) 335-1999","REGINA","KING","Medicare/Medicaid","false","false","FOUNTAINBLEAU OF CAPE GIRARDEAU, INC","PROFIT CORPORATION"
"2","13536","SNF","274","LUTHERAN HOME, THE","2825 BLOOMFIELD RD","CAPE GIRARDEAU","63703-6335","CAPE GIRARDEAU","2825 BLOOMFIELD RD","CAPE GIRARDEAU","63703-6335","(573) 335-0158","TERESA","BROWN","Medicare/Medicaid","false","true","LUTHERAN HOME FOR THE AGED","NOT FOR PROFIT CORPORATION"
"2","13536","ALF**","115","LUTHERAN HOME ASSISTED LIVING","2825 BLOOMFIELD RD","CAPE GIRARDEAU","63703-6335","CAPE GIRARDEAU","2825 BLOOMFIELD RD","CAPE GIRARDEAU","63703-6335","(573) 335-0158","TERESA","BROWN",,"false","false","LUTHERAN HOME FOR THE AGED","NOT FOR PROFIT CORPORATION"
"2","14454","SNF","105","HUBBLE CREEK","1115 K LAND DRIVE","JACKSON","63755-2588","CAPE GIRARDEAU","1115 K LAND DRIVE","JACKSON","63755-2588","(573) 243-8989","MINDY","CLAY","Medicare/Medicaid","false","true","HUBBLE CREEK LLC","LIMITED LIABILITY COMPANY"
"2","14454","ALF**","32","HUBBLE CREEK","1115 K LAND DR","JACKSON","63755-2588","CAPE GIRARDEAU","PO BOX 740","JACKSON","63755-0740","(573) 243-8989","MINDY","CLAY",,"false","false","HUBBLE CREEK LLC","LIMITED LIABILITY COMPANY"
"2","17420","SNF","46","RATLIFF CARE CENTER","717 NORTH SPRIGG","CAPE GIRARDEAU","63701-4815","CAPE GIRARDEAU","717 NORTH SPRIGG","CAPE GIRARDEAU","63701-4815","(573) 335-5810","MICHAEL","RATLIFF","Medicare/Medicaid","false","false","RATLIFF ENTERPRISES, LLC","LIMITED LIABILITY COMPANY"
"2","19892","ALF","53","AUBURN CREEK ASSISTED LIVING","2910 BEAVER CREEK DR","CAPE GIRARDEAU","63701-1732","CAPE GIRARDEAU","2910 BEAVER CREEK DR","CAPE GIRARDEAU","63701-1732","(573) 651-0199","KIMBERLY","WILCOX",,"false","true","CAPE GIRARDEAU RESIDENTIAL, LLC","LIMITED LIABILITY COMPANY"
"2","23989","ALF**","48","CAPETOWN ASSISTED LIVING","2857 CAPE LACROIX RD","CAPE GIRARDEAU","63701-8588","CAPE GIRARDEAU","2857 CAPE LACROIX RD","CAPE GIRARDEAU","63701-8588","(573) 334-4855","ANDY","BLAGG",,"false","true","CAPETOWN RESIDENTIAL, LLC","LIMITED LIABILITY COMPANY"
"2","30623","ALF**","84","VILLAS OF JACKSON LLC THE","670 BROADRIDGE DRIVE","JACKSON","63755-3044","CAPE GIRARDEAU","670 BROADRIDGE DRIVE","JACKSON","63755-3044","(573) 986-8210","CARL","KNOTT",,"false","true","THE VILLAS OF JACKSON LLC","LIMITED LIABILITY COMPANY"
"2","33246","ALF**","94","NEWBRIDGE RETIREMENT COMMUNITY","1205 S MOUNT AUBURN RD","CAPE GIRARDEAU","63703-6581","CAPE GIRARDEAU","1205 S MOUNT AUBURN RD","CAPE GIRARDEAU","63703-6581","(573) 803-1863","ASHLEY","HEISSERER WHEELER",,"false","true","ARMOUR MANAGEMENT, LLC","LIMITED LIABILITY COMPANY"
"4","11500","SNF","120","LIFE CARE CENTER OF CARROLLTON","300 LIFE CARE LN","CARROLLTON","64633-1861","CARROLL","300 LIFE CARE LN","CARROLLTON","64633-1861","(660) 542-0155","SARA","HOOVER-SHAW","Medicare/Medicaid","false","true","UNITED INVESTORS LIMITED PARTNERSHIP D/B/A UNITED MEDICAL INVESTORS, LP","LIMITED PARTNERSHIP"
"4","18316","RCF","12","BRISTOL MANOR OF CARROLLTON","1016 EAST 10TH ST","CARROLLTON","64633-9348","CARROLL","1016 EAST 10TH ST","CARROLLTON","64633-9348","(660) 542-2349","DAWN","OETTING",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"4","22027","SNF","63","CARROLL HOUSE","307 GRAND","CARROLLTON","64633-2265","CARROLL","307 GRAND","CARROLLTON","64633-2265","(660) 542-1599","EVELYN","MCDONALD","Medicare/Medicaid","false","false","CARROLL HOUSE, INC","PROFIT CORPORATION"
"2","06744","SNF","60","RIVERWAYS MANOR","403 WATERCRESS RD","VAN BUREN","63965-9100","CARTER","PO BOX 969","VAN BUREN","63965-0969","(573) 323-4282","AMANDA","SCOTT","Medicare/Medicaid","false","false","VAN BUREN #1, INC","PROFIT CORPORATION"
"2","29947","ALF**","26","SKYLINE ASSISTED LIVING LLC","100 HARD ROCK RD","VAN BUREN","63965-7259","CARTER","PO BOX 780","VAN BUREN","63965-0780","(573) 323-2108","JEFF","NEWMAN",,"true","false","SKYLINE ASSISTED LIVING LLC","LIMITED LIABILITY COMPANY"
"3","00342","SNF","126","BEAUTIFUL SAVIOR HOME","1003 SOUTH CEDAR ST","BELTON","64012-3703","CASS","1003 S CEDAR ST","BELTON","64012-3703","(816) 331-0781","JENNIFER","SMITH","Medicare/Medicaid","false","false","BLEAURIDGE NURSING AND REHAB LLC","LIMITED LIABILITY COMPANY"
"3","00342","ALF","55","BEAUTIFUL SAVIOR HOME","1003 SOUTH CEDAR ST","BELTON","64012-3703","CASS","1003 S CEDAR ST","BELTON","64012-3703","(816) 331-0781","JENNIFER","SMITH",,"false","false","BLEAURIDGE NURSING AND REHAB LLC","LIMITED LIABILITY COMPANY"
"3","00968","SNF","120","MEADOW VIEW HEALTH & REHABILITATION","2203 EAST MECHANIC ST","HARRISONVILLE","64701-2060","CASS","2203 EAST MECHANIC ST","HARRISONVILLE","64701-2060","(816) 380-2622","AMY","VANDAVEER","Medicare/Medicaid","false","true","MEADOW VIEW HEALTH & REHABILITATION, LLC","LIMITED LIABILITY COMPANY"
"3","02649","ALF**","62","FOXWOOD SPRINGS LIVING CENTER","1500 WEST FOXWOOD DR","RAYMORE","64083-9347","CASS","1500 WEST FOXWOOD DR","RAYMORE","64083-9347","(816) 331-3111","PATRICK","OMWOHA",,"false","false","RAYMORE SENIOR CARE, LLC","LIMITED LIABILITY COMPANY"
"3","02649","SNF","108","FOXWOOD SPRINGS LIVING CENTER","1500 WEST FOXWOOD DR","RAYMORE","64083-9347","CASS","1500 WEST FOXWOOD DR","RAYMORE","64083-9347","(816) 331-3111","PATRICK","OMWOHA","Medicare/Medicaid","false","true","RAYMORE SENIOR CARE, LLC","LIMITED LIABILITY COMPANY"
"3","12458","SNF","128","GOLDEN YEARS CENTER FOR REHAB AND HEALTHCARE","2001 JEFFERSON PARKWAY","HARRISONVILLE","64701-3714","CASS","2001 JEFFERSON PARKWAY","HARRISONVILLE","64701-3714","(816) 380-4731","TAYLOR","BOYD","Medicare/Medicaid","false","true","HARRISONVILLE SNF OPERATIONS LLC","LIMITED LIABILITY COMPANY"
"3","15101","SNF","90","ASPIRE SENIOR LIVING PLEASANT HILL","1300 BROADWAY","PLEASANT HILL","64080-1842","CASS","1300 BROADWAY","PLEASANT HILL","64080-1842","(816) 540-2116","WESLEY","PAGE","Medicare/Medicaid","false","true","ASPIRE SENIOR LIVING PLEASANT HILL LLC","LIMITED LIABILITY COMPANY"
"3","16170","SNF","152","SUNRISE NURSING & REHABILITATION","600 EAST SUNRISE DR","RAYMORE","64083-9037","CASS","600 EAST SUNRISE DR","RAYMORE","64083-9037","(816) 322-1991","MICHAEL","CATRON","Medicare/Medicaid","false","true","600 OPCO LLC","LIMITED LIABILITY COMPANY"
"3","16538","RCF","12","BRISTOL MANOR OF PLEASANT HILL","2124 HIGHRIDGE","PLEASANT HILL","64080-1912","CASS","2124 HIGHRIDGE","PLEASANT HILL","64080-1912","(816) 987-2562","SARAH","JONES",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"3","19730","RCF","12","BRISTOL MANOR OF RAYMORE","604 EAST SUNRISE DR","RAYMORE","64083-9037","CASS","604 EAST SUNRISE DR","RAYMORE","64083-9037","(816) 322-6782","SARENA","STEWARD",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"3","21031","SNF","118","CROWN REHAB AND HEALTHCARE CENTER","3001 EAST ELM","HARRISONVILLE","64701-1196","CASS","3001 EAST ELM","HARRISONVILLE","64701-1196","(816) 380-6525","KAYLA","MERRIMAN","Medicare/Medicaid","false","false","CROWN OPERATOR LLC","LIMITED LIABILITY COMPANY"
"3","25482","ALF**","85","CARNEGIE VILLAGE SENIOR LIVING COMMUNITY","103 BERNARD DR","BELTON","64012-6182","CASS","103 BERNARD DR","BELTON","64012-6182","(816) 322-0844","JESSICA","BRADHAM",,"false","false","CARNEGIE VILLAGE SENIOR LIVING COMMUNITY LLC","LIMITED LIABILITY COMPANY"
"3","29896","ALF**","95","BENTON HOUSE OF RAYMORE","2100 JOHNSTON DR","RAYMORE","64083-8122","CASS","2100 JOHNSTON DR","RAYMORE","64083-8122","(816) 322-2111","MICHAEL","BOSLEY",,"false","true","RAYMORE SLP, LLC","LIMITED LIABILITY COMPANY"
"3","30531","SNF","78","CARNEGIE VILLAGE REHABILITATION & HEALTH CARE CENTER, LLC","105 BERNARD DRIVE","BELTON","64012-6181","CASS","105 BERNARD DRIVE","BELTON","64012-6181","(816) 348-8815","TAWNIA","NICKLES","Medicare/Medicaid","false","false","CARNEGIE VILLAGE REHABILITATION & HEALTH CARE CENTER LLC","LIMITED LIABILITY COMPANY"
"1","01740","SNF","120","COMMUNITY SPRINGS HEALTHCARE FACILITY","400 EAST HOSPITAL RD","EL DORADO SPRINGS","64744-2024","CEDAR","400 EAST HOSPITAL RD","EL DORADO SPRINGS","64744-2024","(417) 876-2531","VAUTRIN","CADLE","Medicare/Medicaid","false","true","CITIZENS MEMORIAL HEALTH CARE FOUNDATION","NOT FOR PROFIT CORPORATION"
"1","07680","SNF","90","LAKE STOCKTON HEALTHCARE FACILITY","1523 3RD ROAD","STOCKTON","65785-9608","CEDAR","PO BOX 945","STOCKTON","65785-0945","(417) 276-5126","CHRIS","MCBRATNEY","Medicare/Medicaid","false","true","CITIZENS MEMORIAL HEALTH CARE FOUNDATION","NOT FOR PROFIT CORPORATION"
"1","12621","RCF","60","EL DORADO SPRINGS RESIDENTIAL CARE","805 NORTH JACKSON ST","EL DORADO SPRINGS","64744-2912","CEDAR","805 NORTH JACKSON ST","EL DORADO SPRINGS","64744-2912","(417) 876-4278","TAMMY","WROTEN",,"true","false","EL DORADO SPRINGS RESIDENTIAL CARE, LLC","LIMITED LIABILITY COMPANY"
"5","03123","SNF","60","BRUNSWICK HEALTH CARE CENTER","721 W HARRISON ST","BRUNSWICK","65236-1096","CHARITON","721 W HARRISON ST","BRUNSWICK","65236-1096","(660) 548-3182","ALYSSA","STOWERS","Medicare/Medicaid","false","false","BRUNSWICK HEALTH CARE CENTER LLC","LIMITED LIABILITY COMPANY"
"5","05900","SNF","96","PIONEER SKILLED NURSING CENTER","1500 SOUTH KANSAS AVE","MARCELINE","64658-1716","CHARITON","1500 S KANSAS AVE","MARCELINE","64658-1716","(660) 376-2001","LACEY","MEISSEN","Medicare/Medicaid","false","false","PIONEER NURSING, LLC","LIMITED LIABILITY COMPANY"
"5","06469","SNF","120","CHARITON PARK HEALTH CARE CENTER","902 MANOR DR","SALISBURY","65281-1236","CHARITON","902 MANOR DR","SALISBURY","65281-1236","(660) 388-6486","SARA","MUSTAPHA","Medicare/Medicaid","false","false","CHARITON PARK HEALTH CARE CENTER, LLC","LIMITED LIABILITY COMPANY"
